DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WSF1,WSF2,WSF5,WSFG,WSFM
2019-01,13,0,0,10,7,,1,0,26,8,0,0,5,,1.1,1.2,59,2958,1059,3.63,,2.1,30.8,38.5,23.1,,,180,190,,,,38.9,53,,
2019-02,12.1,0,0,12,10,,5,0,21,6,0,0,10,,3.6,0.91,65,3837,879,3.45,,11.6,33.6,40.8,26.5,,,270,260,,,,42.9,55,,
2019-03,12.3,0,0,10,5,,2,0,17,3,1,0,15,,9.9,0.97,70,4639,803,2.96,,13.5,39.1,46.7,31.5,,,190,190,,,,38,50,,
2019-04,12.5,7,7,21,12,,0,0,1,0,5,0,30,,0,2.3,77,5046,407,6.53,,0,51.7,59.5,43.9,,,270,280,,,,38,56,,
2019-05,10.7,28,20,19,12,,0,0,0,0,12,0,43,,0,0.82,89,5289,242,3.35,,0,57.8,65.2,50.5,,,310,330,,,,31.1,44,,
2019-06,9.8,146,118,14,10,,0,0,0,0,27,0,53,,0,1.65,87,5310,21,5.15,,0,68.2,75.7,60.8,,,10,20,,,,38,54,,
2019-07,9.4,570,424,9,6,,0,0,0,0,31,12,63,,0,1.37,98,0,0,5.81,,0,78.7,86.6,70.7,,,230,210,,,,48.1,74,,
2019-08,9.6,853,283,7,5,,0,0,0,0,31,2,57,,0,1.9,95,0,0,3.48,,0,74.1,81.7,66.5,,,320,250,,,,25.1,33,,
2019-09,10.1,972,119,8,5,,0,0,0,0,25,1,50,,0,1.11,92,31,30,2.17,,0,68,76,60,,,260,250,,,,31.1,39,,
2019-10,11.6,980,8,20,8,,0,0,0,0,7,0,42,,0,1.43,81,273,242,4.46,,0,57.5,63.8,51,,,90,90,,,,55,70,,
2019-11,11.9,980,0,11,8,,0,0,9,0,1,0,21,,0,1.51,72,939,666,3.37,,0,42.8,49.9,35.6,,,200,200,,,,38,51,,
2019-12,12.1,980,0,14,11,,5,0,19,1,0,0,15,,4.8,1.29,63,1799,860,6.07,,11.5,37.3,43.6,30.9,,,60,270,,,,36,46,,
2020-01,11.4,0,0,9,5,,1,0,16,3,2,0,14,,3,0.7,74,2636,836,1.39,,3.1,38,44.9,31.1,,,230,200,,,,38.9,48,,
2020-02,10.5,0,0,11,9,,0,0,14,1,0,0,12,,0.3,0.75,64,3424,789,3.3,,0.5,37.8,44.8,30.8,,,240,290,,,,40.9,56,,
2020-03,12.8,0,0,12,5,,0,0,12,0,1,0,19,,0,1.38,72,4142,717,3.61,,0,41.9,49.4,34.3,,,30,270,,,,38,49,,
2020-04,13.4,0,0,14,9,,0,0,2,0,0,0,31,,0.7,0.83,62,4755,613,4.33,,0.7,44.6,50.5,38.6,,,190,190,,,,47,59,,
2020-05,11.9,32,32,9,5,,0,0,0,0,12,0,34,,0,0.79,83,5042,287,2.21,,0,56.8,65.7,47.8,,,280,270,,,,33.1,47,,
2020-06,8.9,200,168,10,6,,0,0,0,0,22,1,47,,0,1.19,92,5083,41,2.67,,0,69.2,77.8,60.6,,,200,210,,,,23.9,33,,
2020-07,9.6,520,320,9,5,,0,0,0,0,30,7,59,,0,0.62,95,0,0,1.95,,0,75.3,82.8,67.8,,,280,300,,,,35.1,47,,
2020-08,9.6,805,284,9,5,,0,0,0,0,30,6,58,,0,1.33,94,3,2,2.28,,0,74.1,81.9,66.3,,,170,170,,,,42.9,53,,
2020-09,9.8,893,88,5,3,,0,0,0,0,23,0,44,,0,0.46,85,74,71,0.98,,0,65.6,73.8,57.3,,,200,180,,,,44.1,57,,
2020-10,10.3,896,3,10,6,,1,0,2,0,8,0,28,,4.3,1.5,78,395,321,4.98,,4.3,54.8,61.8,47.7,,,270,270,,,,44.1,66,,
2020-11,10.7,896,0,9,6,,0,0,5,0,6,0,22,,0,1.81,75,906,511,4.2,,0,48,56.7,39.2,,,160,160,,,,44.1,56,,
2020-12,11.9,896,0,10,6,,1,0,20,5,0,0,16,,12.3,1.72,63,1804,898,5.67,,13,36,42.7,29.3,,,60,60,,,,38.9,48,,
2021-01,11.4,0,0,9,5,,2,0,28,5,0,0,7,,3.6,1.03,52,2856,1051,2.02,,5.8,31.1,36.9,25.2,,,110,110,,,,42.9,49,,
2021-02,10.7,0,0,13,8,,4,0,24,11,0,0,11,,5.3,0.69,50,3811,955,3.06,,15.3,30.9,36.2,25.6,,,30,50,,,,36,46,,
2021-03,12.5,0,0,6,5,,0,0,15,2,3,0,13,,0.1,0.69,74,4521,710,1.89,,0.1,42.1,51.3,32.8,,,270,280,,,,44.1,53,,
2021-04,11.9,0,0,10,8,,0,0,2,0,4,0,29,,0.1,1.6,78,4948,427,4.44,,0.1,50.8,58.8,42.7,,,270,260,,,,38,48,,
2021-05,11.2,60,60,13,8,,0,0,0,0,14,2,44,,0,1.08,92,5121,173,4.92,,0,61.4,69.9,52.9,,,50,280,,,,29.1,39,,
2021-06,10.1,345,284,9,6,,0,0,0,0,29,9,54,,0,0.91,100,5124,3,2.57,,0,74.4,83.6,65.1,,,290,280,,,,40,49,,
2021-07,8.9,582,238,19,13,,0,0,0,0,28,4,57,,0,2.04,95,9,9,10.08,,0,72.4,79.1,65.7,,,300,300,,,,40,61,,
2021-08,8.9,950,367,12,6,,0,0,0,0,31,9,62,,0,1.69,96,9,0,7,,0,76.9,83.7,70,,,40,50,,,,31.1,39,,
2021-09,9.6,1103,153,13,8,,0,0,0,0,28,0,52,,0,2.54,86,23,13,7.47,,0,69.6,76.7,62.6,,,10,10,,,,28,35,,
2021-10,11.2,1116,13,10,9,,0,0,0,0,10,0,41,,0,1.08,78,194,171,5.11,,0,59.9,66.1,53.7,,,20,30,,,,47,59,,
2021-11,10.3,1116,0,6,4,,0,0,6,0,2,0,26,,0,0.53,70,802,608,1.34,,0,44.7,52.1,37.4,,,180,180,,,,40,52,,
2021-12,10.1,1116,0,14,7,,0,0,12,1,0,0,20,,0.3,0.56,64,1600,798,2.45,,0.4,39.3,45.8,32.8,,,290,310,,,,42.9,59,,
2022-01,12.1,0,0,12,6,,2,0,28,12,0,0,4,,23.6,0.73,52,2762,1162,2.33,,36.2,27.5,35.6,19.4,,,100,120,,,,44.1,56,,
2022-02,11.6,0,0,11,8,,3,0,24,7,0,0,10,,8.5,1.87,69,3652,890,4.61,,15.3,33.2,42.2,24.2,,,220,200,,,,36,49,,
2022-03,11.9,0,0,14,9,,1,0,14,0,0,0,17,,1.9,0.75,68,4382,730,2.94,,2.1,41.4,49.7,33.2,,,290,280,,,,36,58,,
2022-04,12.5,0,0,12,8,,0,0,0,0,3,0,35,,0,0.56,73,4830,447,2.32,,0,50.1,57.9,42.3,,,130,80,,,,36.9,46,,
2022-05,11,52,52,9,3,,0,0,0,0,16,0,41,,0,0.73,89,5019,189,1.32,,0,60.6,68.7,52.4,,,180,180,,,,32,45,,
2022-06,10.3,178,126,8,5,,0,0,0,0,25,1,51,,0,0.85,90,5057,38,2.33,,0,67.9,76.2,59.6,,,290,290,,,,29.1,38,,
2022-07,10.7,565,387,8,3,,0,0,0,0,31,9,61,,0,0.19,100,0,0,0.62,,0,77.5,86.5,68.4,,,220,200,,,,29.1,37,,
2022-08,9.8,927,362,9,4,,0,0,0,0,31,11,63,,0,0.44,98,0,0,1.48,,0,76.7,85.2,68.1,,,260,260,,,,25.9,35,,
2022-09,10.1,995,68,8,6,,0,0,0,0,21,0,48,,0,0.75,84,61,61,2.61,,0,65.2,72.2,58.2,,,320,330,,,,32,44,,
2022-10,9.6,997,2,13,8,,0,0,0,0,4,0,39,,0,1.19,78,325,263,4.28,,0,56.6,63.5,49.7,,,30,30,,,,33.1,42,,
2022-11,11.6,1006,8,8,5,,0,0,5,0,6,0,25,,0,0.79,77,813,489,2.7,,0,49,56.6,41.4,,,180,190,,,,35.1,44,,
2022-12,13,1006,0,10,7,,0,0,19,2,0,0,11,,0.9,1.28,63,1670,856,3.76,,1,37.4,44.1,30.6,,,230,200,,,,45,60,,
2023-01,10.7,0,0,20,12,,3,0,17,0,0,0,23,,2.3,0.87,58,2510,840,5.24,,6.9,37.9,43.6,32.2,,,60,280,,,,36,46,,
2023-02,11.4,0,0,9,4,,1,2,18,4,0,0,-10,,1.8,0.53,62,3350,840,1.37,,3.6,35,43.4,26.6,,,290,290,,,,35.1,48,,
2023-03,12.8,0,0,11,7,,0,0,11,0,0,0,28,,0.5,2.2,61,4101,751,4.29,,0.9,40.8,47.1,34.4,,,30,260,,,,38.9,45,,
2023-04,11.2,4,4,8,4,,0,0,1,0,4,0,31,,0,1.81,88,4532,430,3.1,,0,50.8,58,43.6,,,110,110,,,,32,44,,
2023-05,11.4,41,37,9,3,,0,0,0,0,14,0,42,,0,1.83,86,4719,188,2.26,,0,60.1,69.3,51,,,350,330,,,,31.1,41,,
2023-06,9.4,144,103,16,8,,0,0,0,0,17,0,47,,0,0.77,84,4797,77,3.44,,0,65.9,72.4,59.4,,,170,360,,,,25.9,35,,
2023-07,8.7,468,323,11,10,,0,0,0,0,31,4,61,,0,3.07,91,0,0,10.42,,0,75.4,82.6,68.3,,,240,270,,,,33.1,45,,
2023-08,9.4,678,210,11,8,,0,0,0,0,31,0,59,,0,1.78,88,0,0,6.46,,0,71.8,78.5,65,,,130,130,,,,38.9,47,,
2023-09,9.6,810,132,12,8,,0,0,0,0,19,1,49,,0,1.52,93,60,60,3.76,,0,67.4,73.3,61.6,,,300,300,,,,32,42,,
2023-10,8.9,835,25,6,4,,0,0,0,0,8,0,40,,0,0.56,83,263,203,1.42,,0,59.2,66.5,52,,,280,270,,,,25.9,36,,
2023-11,10.7,835,0,7,5,,0,0,10,0,0,0,27,,0,1.15,66,922,659,1.93,,0,43,50.3,35.8,,,220,220,,,,30,38,,
2023-12,9.8,835,0,12,7,,0,0,11,0,0,0,21,,0.2,1.75,64,1670,748,5.98,,0.2,40.9,47.1,34.6,,,160,160,,,,53,68,,
2024-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
